time	V(2)	V(d1)	V(d2)
1.271838919713430e-002	6.903456e-005	1.369757e-002	3.906612e+000
1.273892341448695e-002	6.931817e-005	1.377465e-002	3.817921e+000
1.275945763183960e-002	6.960396e-005	1.384785e-002	3.722138e+000
1.277999184919224e-002	6.989190e-005	1.391717e-002	3.619264e+000
1.280052606654489e-002	7.018200e-005	1.398260e-002	3.509298e+000
1.282106028389754e-002	7.047427e-005	1.404415e-002	3.392240e+000
1.284159450125019e-002	7.076870e-005	1.410182e-002	3.268091e+000
1.298761560242457e-002	7.287269e-005	1.455749e-002	1.644021e+002
1.298818599735103e-002	7.288100e-005	1.463336e-002	1.645930e+002
1.298861379354588e-002	7.288726e-005	1.465236e-002	8.642157e-001
1.298918418847234e-002	7.289562e-005	1.465285e-002	8.080608e-001
1.299032497832527e-002	7.291234e-005	1.465387e-002	8.992682e-001
1.299716971744282e-002	7.301268e-005	1.465954e-002	8.328188e-001
1.300629603626622e-002	7.314656e-005	1.466571e-002	7.309222e-001
1.302454867391302e-002	7.341440e-005	1.467272e-002	5.021681e-001
1.306105394920661e-002	7.394941e-005	1.466600e-002	4.085406e-002
1.313434969725704e-002	7.502136e-005	1.457573e-002	-1.031380e+002
1.313606088203642e-002	7.504626e-005	1.455353e-002	-1.632118e+000
1.313834246174227e-002	7.507945e-005	1.454927e-002	-1.856925e+000
1.317028457762417e-002	7.554214e-005	1.448090e-002	-2.162897e+000
1.320678985291777e-002	7.606534e-005	1.438474e-002	-2.482496e+000
1.327980040350496e-002	7.708846e-005	1.414637e-002	-3.025434e+000
1.342582150467934e-002	7.902463e-005	1.356982e-002	-3.726320e+000
1.371786370702811e-002	8.268091e-005	1.186830e-002	-3.069121e+003
1.371800630575973e-002	8.268261e-005	1.172180e-002	-3.070295e+003
1.371829150322296e-002	8.268587e-005	1.142940e-002	-2.047465e+003
1.371886189814942e-002	8.269239e-005	1.142740e-002	-3.297603e+000
1.372000268800235e-002	8.270542e-005	1.142318e-002	-3.703521e+000
1.373010682669968e-002	8.282042e-005	1.138627e-002	-3.641196e+000
1.374021096539702e-002	8.293489e-005	1.135061e-002	-3.576415e+000
1.375031510409435e-002	8.304885e-005	1.131618e-002	-3.509177e+000
1.376041924279169e-002	8.316227e-005	1.128300e-002	-3.439483e+000
1.377052338148902e-002	8.327517e-005	1.125105e-002	-3.367331e+000
1.378062752018636e-002	8.338755e-005	1.122034e-002	-3.292723e+000
1.379073165888369e-002	8.349940e-005	1.119086e-002	-3.215657e+000
1.386402740693411e-002	8.430731e-005	1.091287e-002	-2.065766e+002
1.386459780186058e-002	8.431351e-005	1.087310e-002	-1.379135e+002
1.386573859171350e-002	8.432591e-005	1.087114e-002	-1.624841e+000
1.386802017141935e-002	8.435070e-005	1.086704e-002	-1.806947e+000
1.389996228730125e-002	8.469642e-005	1.081929e-002	-1.471755e+000
1.393646756259485e-002	8.508992e-005	1.078835e-002	-1.060381e+000
1.400947811318204e-002	8.587723e-005	1.077700e-002	-3.951268e-001
1.415549921435642e-002	8.745759e-005	1.080641e-002	1.427511e-001
1.444754141670519e-002	9.063276e-005	1.085576e-002	2.145295e-001
1.503191101886597e-002	9.700649e-005	1.095318e-002	9.763708e+001
1.503362220364535e-002	9.702527e-005	1.097311e-002	8.440089e-001
1.503590378335120e-002	9.705032e-005	1.097530e-002	9.574205e-001
1.506784589923310e-002	9.740191e-005	1.100936e-002	1.074923e+000
1.510435117452670e-002	9.780640e-005	1.105538e-002	1.200284e+000
1.517736172511389e-002	9.862618e-005	1.116665e-002	1.422437e+000
1.532338282628827e-002	1.003189e-004	1.144108e-002	1.752480e+000
1.561542502863704e-002	1.039326e-004	1.205862e-002	2.060447e+000
1.619950943333458e-002	1.122485e-004	1.346325e-002	2.286742e+000
1.736767824272967e-002	1.311083e-004	1.800839e-002	2.298670e+003
1.736824367201442e-002	1.311185e-004	1.904937e-002	2.297895e+003
1.736838502933561e-002	1.311212e-004	1.930917e-002	1.531163e+003
1.736866774397798e-002	1.311267e-004	1.930883e-002	-1.281415e+000
1.736923317326273e-002	1.311376e-004	1.930810e-002	-1.206864e+000
1.737036403183223e-002	1.311594e-004	1.930656e-002	-1.359233e+000
1.741139804278266e-002	1.319491e-004	1.924620e-002	-1.410833e+000
1.745243205373308e-002	1.327352e-004	1.918736e-002	-1.445875e+000
1.749346606468351e-002	1.335178e-004	1.913003e-002	-1.464359e+000
1.753450007563394e-002	1.342967e-004	1.907422e-002	-1.466285e+000
1.757553408658436e-002	1.350722e-004	1.901993e-002	-1.451652e+000
1.761656809753479e-002	1.358440e-004	1.896715e-002	-1.420461e+000
1.765760210848522e-002	1.366123e-004	1.891589e-002	-1.372712e+000
1.794710190227720e-002	1.420163e-004	1.863016e-002	-9.453650e-001
1.801947685072520e-002	1.433619e-004	1.856630e-002	1.706113e-001
1.801975956536757e-002	1.433671e-004	1.856629e-002	4.245177e-001
1.802032499465232e-002	1.433776e-004	1.856675e-002	8.743327e-001
1.802145585322182e-002	1.433986e-004	1.856775e-002	8.294250e-001
1.802371757036082e-002	1.434406e-004	1.856991e-002	9.450618e-001
1.805538161030682e-002	1.440297e-004	1.860505e-002	1.122896e+000
1.809156908453082e-002	1.447058e-004	1.865588e-002	1.313097e+000
1.816394403297881e-002	1.460709e-004	1.878668e-002	1.651778e+000
1.830869392987480e-002	1.488676e-004	1.912856e-002	2.162279e+000
1.859819372366679e-002	1.547121e-004	1.985123e-002	2.528893e+000
1.917719331125075e-002	1.668259e-004	2.141808e-002	1.056177e+003
1.917747602589313e-002	1.668319e-004	2.151798e-002	1.056309e+003
1.917804145517788e-002	1.668442e-004	2.171681e-002	7.035976e+002
1.917917231374738e-002	1.668687e-004	2.171642e-002	-3.184726e-001
1.918143403088638e-002	1.669179e-004	2.171559e-002	-3.644296e-001
1.921309807083238e-002	1.676050e-004	2.170142e-002	-4.544222e-001
1.924928554505637e-002	1.683892e-004	2.168003e-002	-5.472660e-001
1.932166049350437e-002	1.699519e-004	2.162451e-002	-7.009402e-001
1.946641039040036e-002	1.730524e-004	2.149029e-002	-8.802497e-001
1.975591018419234e-002	1.791402e-004	2.118849e-002	-1.008345e+000
2.033490977177631e-002	1.910947e-004	2.029605e-002	-8.481252e+002
2.033519248641869e-002	1.911004e-004	2.021560e-002	-8.488088e+002
2.033589927302463e-002	1.911146e-004	2.005277e-002	-9.707860e+000
2.033618198766700e-002	1.911202e-004	2.005120e-002	-7.629423e+000
2.033674741695175e-002	1.911316e-004	2.004897e-002	-3.703234e+000
2.033787827552125e-002	1.911542e-004	2.004426e-002	-4.170746e+000
2.035823372977225e-002	1.915607e-004	1.995695e-002	-4.256442e+000
2.037858918402325e-002	1.919641e-004	1.986826e-002	-4.332188e+000
2.039894463827425e-002	1.923642e-004	1.977817e-002	-4.397983e+000
2.041930009252525e-002	1.927613e-004	1.968670e-002	-4.453826e+000
2.043965554677624e-002	1.931551e-004	1.959383e-002	-4.499720e+000
2.046001100102724e-002	1.935458e-004	1.949957e-002	-4.535662e+000
2.048036645527824e-002	1.939334e-004	1.940393e-002	-4.561654e+000
2.062511635217423e-002	1.966607e-004	1.850646e-002	-4.008185e+002
2.062568178145898e-002	1.966712e-004	1.832298e-002	-4.028513e+002
2.062610585342255e-002	1.966790e-004	1.827627e-002	-4.159769e+000
2.062667128270730e-002	1.966893e-004	1.827392e-002	-3.913131e+000
2.062780214127680e-002	1.967099e-004	1.826895e-002	-4.398670e+000
2.063781831717808e-002	1.968925e-004	1.822515e-002	-4.362384e+000
2.064783449307937e-002	1.970743e-004	1.818214e-002	-4.323690e+000
2.065785066898065e-002	1.972555e-004	1.813992e-002	-4.282588e+000
2.066786684488194e-002	1.974360e-004	1.809849e-002	-4.239076e+000
2.067788302078322e-002	1.976158e-004	1.805785e-002	-4.193156e+000
2.068789919668451e-002	1.977950e-004	1.801800e-002	-4.144828e+000
2.069791537258579e-002	1.979735e-004	1.797893e-002	-4.094090e+000
2.077057303567616e-002	1.992632e-004	1.759103e-002	-3.057019e+002
2.077127982228210e-002	1.992756e-004	1.753144e-002	-7.326114e+000
2.077156253692448e-002	1.992805e-004	1.753026e-002	-5.753225e+000
2.077212796620923e-002	1.992904e-004	1.752859e-002	-2.782612e+000
2.077325882477873e-002	1.993102e-004	1.752507e-002	-3.122717e+000
2.078327500068001e-002	1.994854e-004	1.749444e-002	-3.046456e+000
2.079329117658130e-002	1.996602e-004	1.746527e-002	-2.967787e+000
2.080330735248258e-002	1.998345e-004	1.743756e-002	-2.886709e+000
2.081332352838387e-002	2.000085e-004	1.741130e-002	-2.803223e+000
2.082333970428515e-002	2.001821e-004	1.738650e-002	-2.717328e+000
2.083335588018644e-002	2.003553e-004	1.736316e-002	-2.629026e+000
2.084337205608772e-002	2.005280e-004	1.734128e-002	-2.538314e+000
2.091602971917810e-002	2.017792e-004	1.714714e-002	-1.361159e+002
2.091659514846285e-002	2.017889e-004	1.712126e-002	-9.073164e+001
2.091772600703235e-002	2.018083e-004	1.712027e-002	-8.300812e-001
2.091998772417135e-002	2.018470e-004	1.711824e-002	-9.101315e-001
2.093355802700534e-002	2.020791e-004	1.710816e-002	-7.517099e-001
2.095165176411734e-002	2.023885e-004	1.710052e-002	-5.336054e-001
2.098783923834134e-002	2.030071e-004	1.709587e-002	8.382173e+000
2.098798059566253e-002	2.030096e-004	1.709629e-002	8.483809e+000
2.098826331030490e-002	2.030144e-004	1.709718e-002	5.880308e+000
2.098882873958965e-002	2.030241e-004	1.709744e-002	4.327818e-001
2.098995959815915e-002	2.030434e-004	1.709801e-002	5.007350e-001
2.099674474957615e-002	2.031594e-004	1.710209e-002	5.945354e-001
2.100579161813215e-002	2.033143e-004	1.710949e-002	7.391218e-001
2.102388535524415e-002	2.036245e-004	1.713191e-002	1.068047e+000
2.106021418678934e-002	2.042487e-004	1.722427e-002	1.756562e+002
2.106106233071646e-002	2.042633e-004	1.724260e-002	2.286739e+000
2.106219318928596e-002	2.042828e-004	1.724554e-002	2.590789e+000
2.109611894637096e-002	2.048710e-004	1.735061e-002	3.168553e+000
2.113244777791615e-002	2.055053e-004	1.754797e-002	3.452087e+002
2.113329592184327e-002	2.055203e-004	1.758355e-002	3.953315e+000
2.113442678041277e-002	2.055402e-004	1.758861e-002	4.462686e+000
2.114444295631406e-002	2.057167e-004	1.763489e-002	4.608355e+000
2.115445913221534e-002	2.058942e-004	1.768333e-002	4.750491e+000
2.116447530811663e-002	2.060726e-004	1.773393e-002	4.889093e+000
2.117449148401791e-002	2.062519e-004	1.778670e-002	5.024161e+000
2.118450765991920e-002	2.064322e-004	1.784163e-002	5.155695e+000
2.119452383582048e-002	2.066134e-004	1.789872e-002	5.283695e+000
2.120454001172177e-002	2.067956e-004	1.795797e-002	5.408162e+000
2.127719767481214e-002	2.081272e-004	1.861673e-002	5.714233e+002
2.127790446141808e-002	2.081405e-004	1.872909e-002	1.678146e+001
2.127818717606045e-002	2.081458e-004	1.873180e-002	1.318904e+001
2.127875260534520e-002	2.081564e-004	1.873565e-002	6.402866e+000
2.127988346391470e-002	2.081776e-004	1.874381e-002	7.212389e+000
2.132091747486513e-002	2.089578e-004	1.906151e-002	7.546488e+000
2.136195148581556e-002	2.097608e-004	1.938400e-002	7.821294e+000
2.140298549676598e-002	2.105866e-004	1.971127e-002	8.036809e+000
2.144401950771641e-002	2.114352e-004	2.004332e-002	8.193031e+000
2.148505351866683e-002	2.123067e-004	2.038015e-002	8.289962e+000
2.152608752961726e-002	2.132009e-004	2.072177e-002	8.327601e+000
2.156712154056769e-002	2.141180e-004	2.106817e-002	8.305947e+000
2.185662133435967e-002	2.207649e-004	2.401426e-002	4.858912e+003
2.185676269168086e-002	2.207683e-004	2.424416e-002	4.860525e+003
2.185704540632323e-002	2.207752e-004	2.470279e-002	3.240642e+003
2.185761083560798e-002	2.207892e-004	2.470529e-002	4.152060e+000
2.185874169417748e-002	2.208171e-004	2.471054e-002	4.656197e+000
2.189266745126248e-002	2.216597e-004	2.485330e-002	4.146465e+000
2.192899628280767e-002	2.225667e-004	2.504043e-002	2.887906e+002
2.192984442673479e-002	2.225879e-004	2.506955e-002	2.525602e+000
2.193097528530429e-002	2.226163e-004	2.507273e-002	2.823433e+000
2.196490104238929e-002	2.234692e-004	2.515038e-002	2.215197e+000
2.200108851661329e-002	2.243821e-004	2.520456e-002	1.688645e+000
2.207346346506128e-002	2.262161e-004	2.529498e-002	1.277499e+000
2.221821336195727e-002	2.299288e-004	2.551809e-002	1.381196e+000
2.250771315574926e-002	2.375527e-004	2.605745e-002	1.782277e+000
2.308671274333322e-002	2.531684e-004	2.746764e-002	1.128788e+003
2.308699545797560e-002	2.531761e-004	2.757441e-002	1.129056e+003
2.308756088726035e-002	2.531919e-004	2.778718e-002	7.523929e+002
2.308869174582985e-002	2.532233e-004	2.778743e-002	2.099047e-001
2.309095346296885e-002	2.532861e-004	2.778794e-002	2.296357e-001
2.310452376580285e-002	2.536632e-004	2.779046e-002	1.875550e-001
2.312261750291485e-002	2.541661e-004	2.779239e-002	1.333737e-001
2.315880497713884e-002	2.551718e-004	2.779177e-002	3.161494e-002
2.323117992558684e-002	2.571811e-004	2.777547e-002	-1.454888e-001
2.337592982248283e-002	2.611851e-004	2.770554e-002	-3.940528e-001
2.366542961627481e-002	2.691502e-004	2.756511e-002	-5.286294e-001
2.424442920385878e-002	2.849050e-004	2.733607e-002	-4.185428e-001
2.540242837902672e-002	3.163968e-004	2.713994e-002	-2.709935e-001
2.771842672936259e-002	3.826342e-004	2.812200e-002	2.365998e-001
3.122000170958773e-002	4.902866e-004	3.033688e-002	6.491178e-001
3.622000170958772e-002	6.497647e-004	3.168952e-002	-2.629150e+003
3.622015429747835e-002	6.497696e-004	3.155588e-002	-2.628957e+003
3.622045947325960e-002	6.497791e-004	3.128897e-002	-1.751514e+003
3.622106982482210e-002	6.497982e-004	3.129055e-002	2.436033e+000
3.622229052794710e-002	6.498364e-004	3.129390e-002	2.745077e+000
3.626658461276853e-002	6.512272e-004	3.142645e-002	2.912693e+000
3.631087869758996e-002	6.526289e-004	3.156310e-002	3.055177e+000
3.635517278241138e-002	6.540415e-004	3.170386e-002	3.172528e+000
3.639946686723281e-002	6.554651e-004	3.184873e-002	3.264746e+000
3.644376095205424e-002	6.568997e-004	3.199770e-002	3.331832e+000
3.648805503687567e-002	6.583453e-004	3.215078e-002	3.373785e+000
3.653234912169710e-002	6.598018e-004	3.230797e-002	3.390605e+000
3.684484912169710e-002	6.704270e-004	3.341771e-002	3.478392e+000
3.746984912169710e-002	6.934146e-004	3.568223e-002	3.623572e+000
3.871984912169710e-002	7.424781e-004	4.108560e-002	1.886219e+003
3.872045947325960e-002	7.425032e-004	4.200787e-002	1.886188e+003
3.872061206115023e-002	7.425096e-004	4.223809e-002	1.257530e+003
3.872091723693148e-002	7.425225e-004	4.223828e-002	6.501870e-001
3.872152758849397e-002	7.425483e-004	4.223868e-002	6.119652e-001
3.872274829161897e-002	7.425998e-004	4.223952e-002	6.885065e-001
3.887655688536897e-002	7.491104e-004	4.234590e-002	6.929518e-001
3.903280688536897e-002	7.557368e-004	4.240441e-002	5.324969e-001
3.934530688536897e-002	7.689160e-004	4.229346e-002	-6.935005e-002
3.997030688536897e-002	7.950500e-004	4.170021e-002	-1.149255e+000
4.012655688536897e-002	8.015482e-004	4.149432e-002	5.543793e-001
4.012716723693147e-002	8.015735e-004	4.149467e-002	2.231280e+000
4.012731982482209e-002	8.015799e-004	4.149501e-002	2.428749e+000
4.012762500060334e-002	8.015925e-004	4.149555e-002	1.879117e+000
4.012823535216584e-002	8.016179e-004	4.149670e-002	1.771798e+000
4.012945605529084e-002	8.016685e-004	4.149915e-002	1.999181e+000
4.017375014011227e-002	8.035093e-004	4.160065e-002	2.221539e+000
4.021804422493370e-002	8.053602e-004	4.171051e-002	2.419365e+000
4.026233830975513e-002	8.072211e-004	4.182871e-002	2.592660e+000
4.030663239457655e-002	8.090922e-004	4.195525e-002	2.741422e+000
4.035092647939798e-002	8.109732e-004	4.209015e-002	2.865653e+000
4.039522056421941e-002	8.128644e-004	4.223339e-002	2.965353e+000
4.043951464904084e-002	8.147656e-004	4.238498e-002	3.040520e+000
4.075216723693147e-002	8.282880e-004	4.389479e-002	2.308694e+003
4.075247241271272e-002	8.283015e-004	4.413008e-002	1.539594e+003
4.075308276427522e-002	8.283284e-004	4.413171e-002	2.528424e+000
4.075430346740021e-002	8.283823e-004	4.413518e-002	2.840440e+000
4.077627612365022e-002	8.293536e-004	4.419630e-002	2.756525e+000
4.079824877990022e-002	8.303265e-004	4.425360e-002	2.667816e+000
4.082022143615022e-002	8.313011e-004	4.430706e-002	2.574314e+000
4.084219409240021e-002	8.322772e-004	4.435669e-002	2.476019e+000
4.086416674865021e-002	8.332550e-004	4.440249e-002	2.372931e+000
4.088613940490021e-002	8.342343e-004	4.444446e-002	2.265049e+000
4.090811206115021e-002	8.352153e-004	4.448260e-002	2.152374e+000
4.106436206115021e-002	8.422104e-004	4.468901e-002	1.537948e+000
4.137686206115021e-002	8.563055e-004	4.497653e-002	1.012026e+000
4.200186206115021e-002	8.846881e-004	4.549117e-002	8.744959e-001
4.215811206115021e-002	8.918086e-004	4.563133e-002	-9.799867e-001
4.215872241271271e-002	8.918365e-004	4.563072e-002	-2.563300e+000
4.215887500060334e-002	8.918434e-004	4.563034e-002	-2.712200e+000
4.215918017638459e-002	8.918574e-004	4.562974e-002	-2.099941e+000
4.215979052794708e-002	8.918852e-004	4.562845e-002	-1.982082e+000
4.216101123107208e-002	8.919409e-004	4.562571e-002	-2.240240e+000
4.220530531589351e-002	8.939590e-004	4.550304e-002	-2.629562e+000
4.224959940071494e-002	8.959640e-004	4.536715e-002	-2.971700e+000
4.229389348553637e-002	8.979560e-004	4.521803e-002	-3.266656e+000
4.233818757035780e-002	8.999350e-004	4.505570e-002	-3.514428e+000
4.238248165517922e-002	9.019008e-004	4.488014e-002	-3.715018e+000
4.242677574000065e-002	9.038536e-004	4.469136e-002	-3.868425e+000
4.247106982482208e-002	9.057934e-004	4.448935e-002	-3.974650e+000
4.278356982482208e-002	9.193463e-004	4.270262e-002	-2.899321e+003
4.278372241271271e-002	9.193528e-004	4.255454e-002	-2.900348e+003
4.278402758849396e-002	9.193657e-004	4.225907e-002	-1.933884e+003
4.278463794005646e-002	9.193915e-004	4.225734e-002	-2.667924e+000
4.278585864318146e-002	9.194431e-004	4.225369e-002	-2.992684e+000
4.279667058514574e-002	9.198995e-004	4.222213e-002	-2.906418e+000
4.280748252711003e-002	9.203556e-004	4.219235e-002	-2.817343e+000
4.281829446907431e-002	9.208112e-004	4.216436e-002	-2.725458e+000
4.282910641103860e-002	9.212663e-004	4.213815e-002	-2.630763e+000
4.283991835300288e-002	9.217211e-004	4.211373e-002	-2.533259e+000
4.285073029496717e-002	9.221754e-004	4.209110e-002	-2.432944e+000
4.286154223693146e-002	9.226293e-004	4.207025e-002	-2.329820e+000
4.293997241271270e-002	9.259200e-004	4.189500e-002	-1.065836e+002
4.294058276427520e-002	9.259456e-004	4.187322e-002	-7.092690e+001
4.294180346740020e-002	9.259967e-004	4.187265e-002	-4.457623e-001
4.294424487365020e-002	9.260990e-004	4.187153e-002	-4.743781e-001
4.295889331115020e-002	9.267122e-004	4.186739e-002	-2.932177e-001
4.297842456115020e-002	9.275301e-004	4.186850e-002	-5.688362e-002
4.301748706115020e-002	9.291663e-004	4.188064e-002	2.408300e-001
4.309561206115020e-002	9.324393e-004	4.189482e-002	2.811770e-001
4.325186206115020e-002	9.389678e-004	4.183807e-002	-1.407281e-001
4.356436206115020e-002	9.519587e-004	4.164893e-002	-5.954668e-001
4.418936206115020e-002	9.778568e-004	4.145261e-002	1.423183e+002
4.418966723693145e-002	9.778695e-004	4.146730e-002	1.427717e+002
4.419027758849395e-002	9.778949e-004	4.149795e-002	3.440366e+001
4.419043017638458e-002	9.779012e-004	4.149867e-002	7.120480e+000
4.419073535216583e-002	9.779138e-004	4.149992e-002	5.597218e+000
4.419134570372833e-002	9.779391e-004	4.150168e-002	2.719596e+000
4.419256640685332e-002	9.779899e-004	4.150543e-002	3.066045e+000
4.423686049167475e-002	9.798331e-004	4.165637e-002	3.307848e+000
4.428115457649618e-002	9.816897e-004	4.181447e-002	3.517135e+000
4.432544866131761e-002	9.835595e-004	4.197972e-002	3.693904e+000
4.436974274613904e-002	9.854425e-004	4.215213e-002	3.838157e+000
4.441403683096046e-002	9.873389e-004	4.233169e-002	3.949893e+000
4.445833091578189e-002	9.892485e-004	4.251841e-002	4.029112e+000
4.450262500060332e-002	9.911713e-004	4.271229e-002	4.075815e+000
4.481512500060332e-002	1.004857e-003	4.442456e-002	2.732708e+003
4.481527758849395e-002	1.004864e-003	4.456414e-002	2.733685e+003
4.481558276427520e-002	1.004877e-003	4.484265e-002	1.822815e+003
